Scan Results,01/07/2026 at 09:16:10 (GMT-0800),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
profile,key,Role,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Launch Date,Active Hosts,Total Hosts,Type,Status,Reference,Scanner Appliance,Duration,Scan Title,Asset Groups,IPs,Excluded IPs,Option Profile,Network,FQDN,,,,,,,,,,
10.24.3.250,No registered hostname,,,"host scanned, found vuln",82040,ICMP Replies Received,Ig,1,,,,,,,,"ICMP (Internet Control and Error Message Protocol) is a protocol encapsulated in IP packets. ICMP's principal purpose is to provide a protocol layer that informs gateways of the inter-connectivity and accessibility of other gateways or hosts. 
 
We have sent the following types of packets to trigger the host to send us ICMP replies: 
 
Echo Request (to trigger Echo Reply) 
Timestamp Request (to trigger Timestamp Reply) 
Address Mask Request (to trigger Address Mask Reply) 
UDP Packet (to trigger Port Unreachable Reply) 
IP Packet with Protocol >= 250 (to trigger Protocol Unreachable Reply)
 
Listed in the ""Result"" section are the ICMP replies that we have received.",,,,,"ICMP Reply Type	Triggered By	Additional Information
Unreachable (type=3 code=3)	UDP Port 45159	Port Unreachable
Echo (type=0 code=0)	Echo Request	Echo Reply
Unreachable (type=3 code=3)	UDP Port 7938	Port Unreachable
Unreachable (type=3 code=3)	UDP Port 7300	Port Unreachable
Time Stamp (type=14 code=0)	Time Stamp Request	14:33:09 GMT
Unreachable (type=3 code=3)	UDP Port 1170	Port Unreachable
Unreachable (type=3 code=3)	UDP Port 9875	Port Unreachable
Unreachable (type=3 code=3)	UDP Port 21	Port Unreachable
Unreachable (type=3 code=3)	UDP Port 33333	Port Unreachable
Unreachable (type=3 code=3)	UDP Port 61466	Port Unreachable
Unreachable (type=3 code=3)	UDP Port 4232	Port Unreachable
Unreachable (type=3 code=3)	UDP Port 9	Port Unreachable",no,,TCP/IP
10.24.21.8,No registered hostname,,,"host scanned, found vuln",6,DNS Host Name,Ig,1,,,,,,,,"The fully qualified domain name of this host, if it was obtained from a DNS server, is displayed in the RESULT section.",N/A,N/A,,,"IP address	Host name
10.24.21.8	No registered hostname",no,,Information gathering
10.24.21.8,No registered hostname,,,"host scanned, found vuln",34011,Firewall Detected,Ig,1,,,,,,,,A packet filtering device protecting this IP was detected. This is likely to be a firewall or a router using access control lists (ACLs).,N/A,N/A,,,"Some of the ports filtered by the firewall are: 20, 21, 23, 25, 80, 111, 135, 445, 1, 7.

Listed below are the ports filtered by the firewall.
No response has been received when any of these ports are probed.
1-3,5,7,9,11,13,15,17-21,23-25,27,29,31,33,35,37-39,41-52,54-223,242-246,
256-265,280-282,309,311,318,322-325,344-351,363,369-381,383-442,444-581,
587,592-593,598,600,606-620,624,627,631,633-637,666-674,700,704-705,707,
709-711,729-731,740-742,744,747-754,758-765,767,769-777,780-783,786,799-801,
860,873,886-888,900-901,911,950,954-955,990-993,995-1001,1008,1010-1011,
1015,1023-1100,1109-1112,1114,1123,1155,1167,1170,1207,1212,1214,1220-1222,
1234-1236,1241,1243,1245,1248,1269,1313-1314,1337,1344-1625,1636-1774,
1776-1815,1818-1824,1900-1909,1911-1920,1944-1951,1973,1981,1985-2028,
2030,2032-2036,2038,2040-2049,2053,2065,2067,2080,2097,2100,2102, and more.
We have omitted from this list 716 higher ports to keep the report size manageable.",no,,Firewall
10.24.21.8,No registered hostname,,,"host scanned, found vuln",45006,Traceroute,Ig,1,,,,,,,,Traceroute describes the path in realtime from the scanner to the remote host being contacted. It reports the IP addresses of all the routers in between.,,,,,"Hops	IP	Round Trip Time	Probe	Port
1	10.124.220.1	0.30ms	ICMP	 
2	100.64.112.0	0.13ms	ICMP	 
3	10.124.213.161	0.35ms	ICMP	 
4	10.124.212.253	0.47ms	ICMP	 
5	10.218.32.69	0.54ms	ICMP	 
6	10.218.26.209	0.56ms	ICMP	 
7	10.218.26.173	0.62ms	ICMP	 
8	10.24.255.202	27.21ms	ICMP	 
9	10.24.252.193	31.96ms	ICMP	 
10	10.24.249.17	31.81ms	ICMP	 
11	10.24.21.8	36.01ms	ICMP",no,,Information gathering
10.24.21.8,No registered hostname,,,"host scanned, found vuln",45038,Host Scan Time - Scanner,Ig,1,,,,,,,,"The Host Scan Time is the period of time it takes the scanning engine to perform the vulnerability assessment of a single target host. The Host Scan Time for this host is reported in the Result section below. 
 
The Host Scan Time does not have a direct correlation to the Duration time as displayed in the Report Summary section of a scan results report. The Duration is the period of time it takes the service to perform a scan task. The Duration includes the time it takes the service to scan all hosts, which may involve parallel scanning. It also includes the time it takes for a scanner appliance to pick up the scan task and transfer the results back to the service's Secure Operating Center. Further, when a scan task is distributed across multiple scanners, the Duration includes the time it takes to perform parallel host scanning on all scanners.",N/A,N/A,,,"Scan duration: 389 seconds

Start time: Mon, Aug 11 2025, 15:12:53 GMT

End time: Mon, Aug 11 2025, 15:19:22 GMT",no,,Information gathering
10.24.21.8,No registered hostname,,,"host scanned, found vuln",45426,Scan Activity per Port,Ig,1,,,,,,,,"Scan activity per port is an estimate of the amount of internal process time the scanner engine spent scanning a particular TCP or UDP port. This information can be useful to determine the reason for long scan times. The individual time values represent internal process time, not elapsed time, and can be longer than the total scan time because of internal parallelism. High values are often caused by slowly responding services or services on which requests time out.",N/A,N/A,,,"Protocol	Port	Time
TCP	443	 0:00:37",no,,Information gathering
10.24.21.8,No registered hostname,,,"host scanned, found vuln",82004,Open UDP Services List,Ig,1,,,,,,,,"A port scanner was used to draw a map of all the UDP services on this host that can be accessed from the Internet.
 
Note that if the host is behind a firewall, there is a small chance that the list includes a few ports that are filtered or blocked by the firewall but are not actually open on the target host. This (false positive on UDP open ports) may happen when the firewall is configured to reject UDP packets for most (but not all) ports with an ICMP Port Unreachable packet. This may also happen when the firewall is configured to allow UDP packets for most (but not all) ports through and filter/block/drop UDP packets for only a few ports. Both cases are uncommon.",Unauthorized users can exploit this information to test vulnerabilities in each of the open services.,"Shut down any unknown or unused service on the list.  If you have difficulty working out which service is provided by which process or program, contact your provider's support team.  For more information about commercial and open-source Intrusion Detection Systems available for detecting port scanners of this kind, visit the CERT Web site (http://www.cert.org).",,,"Port	IANA Assigned Ports/Services	Description	Service Detected
53	domain	Domain Name Server	named udp",no,,TCP/IP
10.24.21.8,No registered hostname,,,"host scanned, found vuln",82023,Open TCP Services List,Ig,1,,,,,,,,"The port scanner enables unauthorized users with the appropriate tools to draw a map of all services on this host that can be accessed from the Internet.  The test was carried out with a ""stealth"" port scanner so that the server does not log real connections.
 
The Results section displays the port number (Port), the default service listening on the port (IANA Assigned Ports/Services), the description of the service (Description) and the service that the scanner detected using service discovery (Service Detected).",Unauthorized users can exploit this information to test vulnerabilities in each of the open services.,"Shut down any unknown or unused service on the list.  If you have difficulty figuring out which service is provided by which process or program, contact your provider's support team.  For more information about commercial and open-source Intrusion Detection Systems available for detecting port scanners of this kind, visit the CERT Web site (http://www.cert.org).",,,"Port	IANA Assigned Ports/Services	Description	Service Detected	OS On Redirected Port
22	ssh	SSH Remote Login Protocol	ssh 	 
53	domain	Domain Name Server	DNS Server 	 
443	https	http protocol over TLS/SSL	http over ssl",no,,TCP/IP
10.24.21.8,No registered hostname,,,"host scanned, found vuln",82040,ICMP Replies Received,Ig,1,,,,,,,,"ICMP (Internet Control and Error Message Protocol) is a protocol encapsulated in IP packets. ICMP's principal purpose is to provide a protocol layer that informs gateways of the inter-connectivity and accessibility of other gateways or hosts. 
 
We have sent the following types of packets to trigger the host to send us ICMP replies: 
 
Echo Request (to trigger Echo Reply) 
Timestamp Request (to trigger Timestamp Reply) 
Address Mask Request (to trigger Address Mask Reply) 
UDP Packet (to trigger Port Unreachable Reply) 
IP Packet with Protocol >= 250 (to trigger Protocol Unreachable Reply)
 
Listed in the ""Result"" section are the ICMP replies that we have received.",,,,,"ICMP Reply Type	Triggered By	Additional Information
Unreachable (type=3 code=10)	(Various)	Destination Host Prohibited
Echo (type=0 code=0)	Echo Request	Echo Reply
Time Stamp (type=14 code=0)	Time Stamp Request	15:13:05 GMT",no,,TCP/IP
10.24.21.8,No registered hostname,,,"host scanned, found vuln",12230,Default Web Page,Ig,1,443,tcp,,over ssl,,,,The Result section displays the default Web page for the Web server.,N/A,N/A,,,"GET / HTTP/1.1
Host: 10.24.21.8
Connection: Keep-Alive



HTTP/1.1 302 
Server: nginx
Date: Mon, 11 Aug 2025 15:16:03 GMT
Content-Length: 0
Connection: keep-alive
Location: /extension/auth.html
Content-Security-Policy: default-src 'self';script-src 'self' 'unsafe-inline' 'unsafe-eval'; frame-ancestors 'self';style-src 'self' 'unsafe-inline';font-src 'self' data: https://fonts.gstatic.com/s/roboto/v20/; img-src 'self' data: https://*.emc.com https://*.dell.com https://*.vmware.com https://*.dellemc.com http://*.emc.com http://*.dell.com http://*.vmware.com http://*.dellemc.com https://boomi.com/ https://*.delltechnologies.com
Strict-Transport-Security: max-age=31536000; includeSubDomains
X-XSS-Protection: 1; mode=block
X-Frame-Options: DENY
X-Content-Type-Options: nosniff",no,,CGI
10.24.21.35,ptx1fswapw13v-mgt.caremarkrx.net,PTX1FSWAPW13V,Windows 2016/2019/10,"host scanned, found vuln",45017,Operating System Detected,Ig,2,,,,,,,,"Several different techniques can be used to identify the operating system (OS) running on a host. A short description of these techniques is provided below. The specific technique used to identify the OS on this host is included in the RESULTS section of your report.
 
1)  TCP/IP Fingerprint : The operating system of a host can be identified from a remote system using TCP/IP fingerprinting. All underlying operating system TCP/IP stacks have subtle differences that can be seen in their responses to specially-crafted TCP packets. According to the results of this ""fingerprinting"" technique, the OS version is among those listed below. 
 
Note that if one or more of these subtle differences are modified by a firewall or a packet filtering device between the scanner and the host, the fingerprinting technique may fail. Consequently, the version of the OS may not be detected correctly. If the host is behind a proxy-type firewall, the version of the operating system detected may be that of the firewall instead of the host being scanned.
 
2)  NetBIOS : Short for Network Basic Input Output System, an application programming interface (API) that augments the DOS BIOS by adding special functions for local-area networks (LANs). Almost all LANs for PCs are based on the NetBIOS. Some LAN manufacturers have even extended it, adding additional network capabilities. NetBIOS relies on a message format called Server Message Block (SMB). 
 
3)  PHP Info : PHP is a hypertext pre-processor, an open-source, server-side, HTML-embedded scripting language used to create dynamic Web pages. Under some configurations it is possible to call PHP functions like phpinfo() and obtain operating system information.
 
4)  SNMP : The Simple Network Monitoring Protocol is used to monitor hosts, routers, and the networks to which they attach. The SNMP service maintains Management Information Base (MIB), a set of variables (database) that can be fetched by Managers. These include ""MIB_II.system.sysDescr"" for the operating system.",Not  applicable.,Not  applicable.,,,"Operating System	Technique	ID
Windows 2016/2019/10	NTLMSSP	 
Windows 2003/XP/Vista/2008/2012	MS-RPC Fingerprint",no,,Information gathering
10.24.21.35,ptx1fswapw13v-mgt.caremarkrx.net,PTX1FSWAPW13V,Windows 2016/2019/10,"host scanned, found vuln",6,DNS Host Name,Ig,1,,,,,,,,"The fully qualified domain name of this host, if it was obtained from a DNS server, is displayed in the RESULT section.",N/A,N/A,,,"IP address	Host name
10.24.21.35	ptx1fswapw13v-mgt.caremarkrx.net",no,,Information gathering
10.24.21.35,ptx1fswapw13v-mgt.caremarkrx.net,PTX1FSWAPW13V,Windows 2016/2019/10,"host scanned, found vuln",45006,Traceroute,Ig,1,,,,,,,,Traceroute describes the path in realtime from the scanner to the remote host being contacted. It reports the IP addresses of all the routers in between.,,,,,"Hops	IP	Round Trip Time	Probe	Port
1	10.124.220.1	0.09ms	ICMP	 
2	100.64.112.0	0.09ms	ICMP	 
3	10.124.213.129	0.33ms	UDP	80
4	10.124.212.253	0.56ms	ICMP	 
5	10.218.32.73	0.63ms	UDP	80
6	10.218.26.225	0.52ms	ICMP	 
7	10.218.26.173	0.53ms	ICMP	 
8	10.145.128.241	36.03ms	ICMP	 
9	10.24.252.193	32.08ms	ICMP	 
10	10.24.249.21	31.22ms	ICMP	 
11	10.24.21.35	31.82ms	TCP	80",no,,Information gathering
